Date,Country,iso3,aqi,co,no2,o3,pm10,pm25,so2
2019-08-23,China,CHN,33,6.125,11.46346154,33.13913043,40.48076923,75.36538462,3.830769231
2019-08-23,India,IND,,6.12,8.23,9.515,53.88235294,92.61904762,3.815
2019-08-23,Thailand,THA,,0.1,4.183333333,4.916666667,21.58333333,38,1.1
2019-08-24,China,CHN,,6.430769231,11.6,32.46086957,42.44230769,80.98076923,4.192307692
2019-08-24,India,IND,,6.82,9.24,8.04,51.11764706,88.52380952,3.655
2019-08-24,Thailand,THA,,0.1,3.9,5.433333333,18.83333333,32.5,1.283333333
2019-08-25,China,CHN,56,6.790384615,10.31538462,30.28478261,40.98076923,79.76923077,3.715384615
2019-08-25,India,IND,,5.526315789,7.089473684,8.515789474,37.25,66.47368421,3.389473684
2019-08-25,Thailand,THA,,0.1,3.2,5.633333333,18.5,31.16666667,1.283333333
2019-08-26,China,CHN,76,6.930769231,10.26153846,27.50434783,38.19230769,76.36538462,3.534615385
2019-08-26,India,IND,,6.4,8.215789474,8.410526316,40.5625,63.5,3.626315789
2019-08-26,Thailand,THA,,0.1,4,4.933333333,19.16666667,35.83333333,1.2
2019-08-27,China,CHN,76,6.251923077,10.53653846,25.56956522,35.23076923,69.09615385,3.494230769
2019-08-27,India,IND,,6.41,8.415,9.9,47.05882353,74.61904762,3.74
2019-08-27,Thailand,THA,,0.1,4.183333333,6.283333333,21.66666667,39.16666667,1.283333333
2019-08-28,China,CHN,36,5.646153846,9.848076923,31.58913043,33.78846154,61.07692308,3.678846154
2019-08-28,India,IND,,6.12,8.42,9.955,49.17647059,79.66666667,3.915
2019-08-28,Thailand,THA,,0.1,3.983333333,6.733333333,19.93333333,35.25,1.283333333
2019-08-29,China,CHN,28.5,5.211538462,9.696153846,25.91304348,28.88461538,51.88461538,3.523076923
2019-08-29,India,IND,,6.073684211,7.547368421,9.184210526,45.3125,78.7,3.973684211
2019-08-29,Thailand,THA,,0.1,4.95,5.7,23.4,42.83333333,1.016666667
2019-08-30,China,CHN,37,5.436538462,11.12692308,25.66086957,30.96153846,54.84615385,3.667307692
2019-08-30,India,IND,,6.473684211,6.773684211,9.694736842,45.9375,78.1,4.773684211
2019-08-30,Thailand,THA,,0.1,4.95,5.566666667,23.33333333,43.33333333,1.1
2019-08-31,China,CHN,38.5,5.803846154,11.95576923,28.77826087,36.82692308,64.88461538,4.036538462
2019-08-31,India,IND,,6.794736842,7.226315789,11.03157895,50.9375,92.75,5.521052632
2019-08-31,Thailand,THA,,0.1,3.6,6.316666667,19,30.5,1.2
2019-09-01,China,CHN,51,5.734615385,10.60384615,30.43043478,33.5,62.28846154,3.942307692
2019-09-01,India,IND,,6.078947368,6.242105263,11.84210526,38.875,73.3,4.736842105
2019-09-01,Thailand,THA,,0.1,3.3,6.4,18.16666667,32.83333333,1.283333333
2019-09-02,China,CHN,,5.798076923,10.62692308,27.99565217,32.84615385,62.48076923,3.817307692
2019-09-02,India,IND,,6.589473684,8.115789474,9.789473684,42.9375,74.3,4.831578947
2019-09-02,Thailand,THA,,0.1,4.466666667,5.5,22,36.16666667,1.52
2019-09-03,China,CHN,,5.942307692,11.11346154,29.36521739,35.90384615,69.61538462,3.971153846
2019-09-03,India,IND,,6.505263158,8.152631579,9.547368421,45.4375,88.45,4.094736842
2019-09-03,Thailand,THA,,0.1,4.65,4.6,21.16666667,41.16666667,1.016666667
2019-09-04,China,CHN,,6.236538462,12.43653846,28.93111111,39.09615385,74.32692308,3.909615385
2019-09-04,India,IND,,6.463157895,8.142105263,8.673684211,43.125,81.85,4.105263158
2019-09-04,Thailand,THA,,0.1,4.366666667,4.266666667,22.66666667,44.5,1.383333333
2019-09-05,China,CHN,,5.861538462,12.10576923,28.00869565,37.42307692,69.5,3.940384615
2019-09-05,India,IND,,6.395,8.135,7.75,36.52941176,67.61904762,4.305
2019-09-05,Thailand,THA,,0.1,4.366666667,4.966666667,21.66666667,38.66666667,1.366666667
2019-09-06,China,CHN,,5.994230769,11.63461538,30.74222222,39.57692308,75.28846154,4.044230769
2019-09-06,India,IND,,5.845,8.14,8.095,35.29411765,66.47619048,3.725
2019-09-06,Thailand,THA,,0.1,4.566666667,4.85,23,42.16666667,1.45
2019-09-07,China,CHN,,6.248076923,11.80576923,34.71086957,44.23076923,83.09615385,4.121153846
2019-09-07,India,IND,,5.77,7.885,7.475,40.11764706,69.23809524,3.66
2019-09-07,Thailand,THA,,0.1,4.383333333,5.05,28.5,53,1.466666667
2019-09-08,China,CHN,,6.65,11.81346154,39.37826087,49.5,92.94230769,4.353846154
2019-09-08,India,IND,,6.025,6.89,8.385,36.29411765,65.57142857,4.55
2019-09-08,Thailand,THA,,0.1,4.083333333,5.116666667,23.5,48.5,1.383333333
2019-09-09,China,CHN,,6.138461538,10.69230769,34.75652174,43.21153846,82.90384615,3.917307692
2019-09-09,India,IND,,6.89,8.27,9.745,48.64705882,89.04761905,4.525
2019-09-09,Thailand,THA,,0.1,4.3,4.733333333,25.16666667,50.33333333,1.2
2019-09-10,China,CHN,,6.032692308,10.31538462,27.89130435,36.59615385,73,3.686538462
2019-09-10,India,IND,,6.6,7.875,8.945,53.64705882,96.19047619,3.96
2019-09-10,Thailand,THA,,0.1,3.9,5.183333333,24.5,45.83333333,1.64
2019-09-11,China,CHN,,5.928846154,10.43076923,25.42391304,33.36538462,62.65384615,3.551923077
2019-09-11,India,IND,,6.93,8.59,8.995,57.17647059,98.19047619,4.44
2019-09-11,Thailand,THA,,0.1,4.85,5.116666667,24.16666667,44.5,1.616666667
2019-09-12,China,CHN,,6.067307692,10.79038462,25.16521739,34.69230769,65.25,3.496153846
2019-09-12,India,IND,,7.06,8.631578947,8.145,47.52941176,87.71428571,4.64
2019-09-12,Thailand,THA,,0.1,5.333333333,5.25,27,48.5,1.45
2019-09-13,China,CHN,37,5.888461538,8.501923077,27.35869565,33,66.32692308,3.638461538
2019-09-13,India,IND,,6.82,7.97,7.97,42.17647059,70.52380952,3.9
2019-09-13,Thailand,THA,,0.1,4.166666667,5.066666667,23.16666667,41.5,1.366666667
2019-09-14,China,CHN,28,5.736538462,9.2,26.59555556,34.71153846,65.67307692,3.865384615
2019-09-14,India,IND,,6.29,7.32,8.665,40,71.42857143,3.86
2019-09-14,Thailand,THA,,0.1,5.333333333,4.266666667,22.33333333,44.33333333,1.383333333
2019-09-15,China,CHN,44,5.830769231,10.30769231,28.67173913,34.78846154,63.53846154,4.067307692
2019-09-15,India,IND,,6.33,7.085,8.47,40.58823529,73.71428571,4.1
2019-09-15,Thailand,THA,,0.1,5.733333333,5.766666667,26.83333333,56.16666667,1.366666667
2019-09-16,China,CHN,25,5.671153846,10.46346154,29.20434783,37.19230769,65.19230769,3.811538462
2019-09-16,India,IND,,6.945,7.895,9.35,51.70588235,91.66666667,4.29
2019-09-16,Thailand,THA,,0.1,6.6,5.266666667,27,53.33333333,1.283333333
2019-09-17,China,CHN,47,6.175,11.48846154,30.42173913,42.05769231,73.90384615,4.026923077
2019-09-17,India,IND,,6.67,7.635,9.05,53.17647059,93.38095238,4.3
2019-09-17,Thailand,THA,,0.1,6.966666667,7.55,31.83333333,63.5,1.65
2019-09-18,China,CHN,32,5.628846154,9.896153846,31.05,39.78846154,65.48076923,3.813461538
2019-09-18,India,IND,,6.86,7.61,10.045,44.11764706,73.0952381,4.285
2019-09-18,Thailand,THA,,0.1,7.233333333,9.566666667,30.16666667,63.33333333,1.183333333
2019-09-19,China,CHN,,5.967307692,12.13461538,29.24347826,42.84615385,68.09615385,4.446153846
2019-09-19,India,IND,,6.635,7.18,9.16,37.23529412,64.52380952,3.645
2019-09-19,Thailand,THA,,0.1,8.016666667,9.2,27.56666667,59.83333333,1.2
2019-09-20,China,CHN,,6.432692308,13.48076923,31.06304348,44.75,74.92307692,4.598076923
2019-09-20,India,IND,,6.625,7.96,8.485,42.47058824,73.47619048,4
2019-09-20,Thailand,THA,,0.1,6.466666667,6.116666667,29,57,1.383333333
2019-09-21,China,CHN,64,6.192307692,12.49038462,35.78695652,44.26923077,76,4.617307692
2019-09-21,India,IND,,6.955,8.715789474,8.625,49.88235294,82.19047619,4.26
2019-09-21,Thailand,THA,,0.1,7.05,4.583333333,26.33333333,53.5,1.466666667
2019-09-22,China,CHN,111,6.053846154,12.34230769,37.38666667,45.92307692,76.80769231,4.448076923
2019-09-22,India,IND,,7.305,7.989473684,8.58,41.05882353,71.42857143,3.88
2019-09-22,Thailand,THA,,0.1,5.433333333,6.166666667,28,59,1.016666667
2019-09-23,China,CHN,61,6.098076923,14.92115385,34.73777778,48.59615385,79.82692308,4.740384615
2019-09-23,India,IND,,6.76,7.535,8.42,40.58823529,74.66666667,4.55
2019-09-23,Thailand,THA,,0.1,5.433333333,5.433333333,25.66666667,56.5,1.116666667
2019-09-24,China,CHN,41,6.226923077,17.25576923,31.35111111,50.15384615,84.69230769,5.023076923
2019-09-24,India,IND,,6.815,8.31,8.215,42.70588235,71.66666667,4.1
2019-09-24,Thailand,THA,,0.1,6.566666667,7.483333333,38.83333333,75.33333333,1.633333333
2019-09-25,China,CHN,68,6.846153846,17.49230769,34.885,54.61538462,94.90384615,5.428846154
2019-09-25,India,IND,,6.55,8.645,8.075,39.29411765,69.95238095,3.995
2019-09-25,Thailand,THA,,0.1,7.833333333,10.95,49.16666667,96.83333333,1.383333333
2019-09-26,China,CHN,63,6.875,16.60192308,37.2902439,55.11538462,98.53846154,5.186538462
2019-09-26,India,IND,,6.92,7.445,7.21,38.17647059,63.71428571,4.015
2019-09-26,Thailand,THA,,0.1,8.2,10.36666667,50.25,97.33333333,1.566666667
2019-09-27,China,CHN,68,6.617307692,16.28846154,33.73414634,55.09615385,99.90384615,4.894230769
2019-09-27,India,IND,,6.445,7.085,7.165,35.58823529,56.61904762,3.625
2019-09-27,Thailand,THA,,0.1,7.933333333,9.433333333,44.83333333,84.5,1.1
2019-09-28,China,CHN,68,6.798039216,16.31176471,37.4675,56.64705882,106.7647059,5.039215686
2019-09-28,India,IND,,5.825,6.72,7.08,34.64705882,58.57142857,3.785
2019-09-28,Thailand,THA,,0.1,8.5,10.75,51.5,101.8333333,1.55
2019-09-29,China,CHN,92,6.85,16.25576923,41.49565217,56.96153846,107.4615385,4.898076923
2019-09-29,India,IND,,6.015,6.26,7.08,34.35294118,56.66666667,4.085
2019-09-29,Thailand,THA,,0.1,6.783333333,12.2,53.5,109.6666667,1.466666667
2019-09-30,China,CHN,,6.9,14.75769231,37.41521739,57.61538462,106.5961538,4.809615385
2019-09-30,India,IND,,6.24,7.6,6.88,37.17647059,62.23809524,3.635
2019-09-30,Thailand,THA,,0.1,7.233333333,13.25,55.9,116.3333333,1.116666667
2019-10-01,China,CHN,,6.534615385,10.57307692,40.76956522,51.75,101.0769231,4.548076923
2019-10-01,India,IND,,6.47,8.357894737,7.215,41.05882353,72.42857143,4.345
2019-10-01,Thailand,THA,,0.1,5.05,9.35,40,80.33333333,1.2
2019-10-02,China,CHN,113,6.482692308,9.434615385,37.81086957,49.86538462,101.6538462,4.326923077
2019-10-02,India,IND,,6.36,9.136842105,8.52,49,83.80952381,3.936842105
2019-10-02,Thailand,THA,,0.1,6,7.416666667,34.83333333,67,1.116666667
2019-10-03,China,CHN,102,6.176923077,11.17884615,30.88695652,50.46153846,96.96153846,4.15
2019-10-03,India,IND,,7.605,11.02105263,8.945,63.82352941,101.9047619,3.65
2019-10-03,Thailand,THA,,0.1,5.733333333,8.316666667,35.66666667,69.33333333,1.2
2019-10-04,China,CHN,61,5.717307692,9.121153846,26.33478261,39.40384615,79.42307692,3.932692308
2019-10-04,India,IND,,6.805,11.02105263,9.89,57.94117647,93.14285714,3.735
2019-10-04,Thailand,THA,,0.1,7.916666667,6.1,37.91666667,72.5,1.466666667
2019-10-05,China,CHN,23,5.180769231,9.080769231,23.1173913,32.42307692,65.09615385,3.532692308
2019-10-05,India,IND,,7.325,11.68421053,9.39,59.41176471,98.85714286,4.24
2019-10-05,Thailand,THA,,0.1,7.733333333,7.35,35.38333333,66.16666667,1.466666667
2019-10-06,China,CHN,25,5.294230769,12.03653846,20.93043478,35.65384615,65.61538462,3.884615385
2019-10-06,India,IND,,6.82,10.02105263,9.835,59.94117647,110.3809524,4.77
2019-10-06,Thailand,THA,,0.1,7.166666667,6.55,33,65,1.183333333
2019-04-01,China,CHN,,5.917307692,14.55192308,28.84081633,50.25,87.03846154,5.030769231
2019-04-01,India,IND,,6.661111111,11.64444444,17.5,82.30769231,118.1578947,7.855555556
2019-04-01,Thailand,THA,,0.1,8.033333333,9.916666667,47.83333333,98.16666667,1.55
2019-04-02,China,CHN,,6.284615385,16.07307692,28.30816327,53.32692308,94.59615385,5.415384615
2019-04-02,India,IND,,7.744444444,15.59444444,14.82777778,90.23076923,136.0526316,8.922222222
2019-04-02,Thailand,THA,,0.1,8.016666667,11.48333333,46.16666667,98.16666667,1.283333333
2019-04-03,China,CHN,,6.721153846,16.77692308,28.44897959,57,104.5192308,5.901923077
2019-04-03,India,IND,,8.188888889,15.67777778,14.11111111,93.46153846,134.6842105,7.288888889
2019-04-03,Thailand,THA,,0.1,8.016666667,11.13333333,46.16666667,95.33333333,1.2
2019-04-04,China,CHN,,6.942307692,16.10576923,30.04897959,62.63461538,110.7692308,5.773076923
2019-04-04,India,IND,,8.927777778,16.09444444,15.57222222,102.5384615,137.9473684,7.694444444
2019-04-04,Thailand,THA,,0.1,7.55,10.36666667,47.33333333,97.5,1.283333333
2019-04-05,China,CHN,,6.344230769,13.37115385,31.45510204,64.59615385,100.3846154,5.259615385
2019-04-05,India,IND,,8.944444444,15.38888889,13.42777778,102.3846154,133.5263158,7.316666667
2019-04-05,Thailand,THA,,0.1,7.633333333,10.15,48.83333333,96.16666667,1.2
2019-04-06,China,CHN,,6.465384615,13.95769231,31.48571429,65.82692308,101.1730769,5.503846154
2019-04-06,India,IND,,7.727777778,13.01111111,14.09444444,103.9230769,128.1578947,6.844444444
2019-04-06,Thailand,THA,,0.1,7.233333333,11.98333333,45,97.33333333,1.2
2019-04-07,China,CHN,,6.659615385,15.21538462,31.7122449,64.23076923,102.5192308,5.942307692
2019-04-07,India,IND,,7.461111111,10.88333333,15.74444444,94.23076923,123.3684211,6.811111111
2019-04-07,Thailand,THA,,0.1,5.916666667,12.91666667,40.66666667,91.33333333,1.45
2019-04-08,China,CHN,,6.761538462,13.36923077,30.38571429,60.78846154,103.2884615,5.428846154
2019-04-08,India,IND,,7.244444444,11.77222222,14.10555556,101.5384615,121.8421053,6.394444444
2019-04-08,Thailand,THA,,0.1,7.333333333,11.8,41.83333333,89.66666667,1.2
2019-04-09,China,CHN,,5.476923077,9.390384615,28.04285714,38.32692308,75.61538462,3.696153846
2019-04-09,India,IND,,7.788888889,14.52941176,14.6,85.53846154,122.3684211,6.55
2019-04-09,Thailand,THA,,0.1,5.8,10.81666667,40.66666667,87.5,1.366666667
2019-04-10,China,CHN,0,5.613461538,11.24807692,26.45510204,41.42307692,85.78846154,3.842307692
2019-04-10,India,IND,,8.661111111,15.34117647,15.33333333,95.38461538,128.1578947,6.455555556
2019-04-10,Thailand,THA,,0.1,5.9,12.25,42.5,92.66666667,1.183333333
2019-04-11,China,CHN,62,5.934615385,13.57115385,25.84081633,43.51923077,88.07692308,4.35
2019-04-11,India,IND,,7.535294118,12.25625,14.88235294,89.41666667,130.2222222,6.758823529
2019-04-11,Thailand,THA,,0.1,6.766666667,11.8,45.16666667,93.66666667,1.45
2019-04-12,China,CHN,0,6.690384615,14.55576923,29.42244898,52.25,104.75,4.811538462
2019-04-12,India,IND,,7.6,12.16666667,14.96666667,90.76923077,123.9473684,6.494444444
2019-04-12,Thailand,THA,,0.1,6,12.11666667,45.5,94.83333333,1.283333333
2019-04-13,China,CHN,0,6.748076923,14.13076923,29.24693878,52.51923077,104.5961538,4.528846154
2019-04-13,India,IND,,7.305555556,12.6,15.77777778,88.61538462,120.2105263,6.716666667
2019-04-13,Thailand,THA,,0.1,5.25,11.91666667,40.66666667,90.33333333,1.366666667
2019-04-14,China,CHN,0,6.053846154,13.60576923,27.54285714,47.46153846,82.48076923,4.253846154
2019-04-14,Thailand,THA,,0.1,4.466666667,11.66666667,35,84,1.55
2019-04-15,China,CHN,0,6.280769231,13.81538462,32.34489796,52.42307692,85.05769231,4.909615385
2019-04-15,India,IND,,7.011111111,10.82777778,15.11111111,82.76923077,117.8421053,8.061111111
2019-04-15,Thailand,THA,,0.1,3.883333333,10.1,33.66666667,83.5,1.633333333
2019-04-16,China,CHN,0,6.394230769,13.9,32.48163265,60.65384615,95.57692308,4.821153846
2019-04-16,India,IND,,6.994444444,10.12777778,15.82777778,71.76923077,113.1578947,7.25
2019-04-16,Thailand,THA,,0.1,4.483333333,9.316666667,33.33333333,78.83333333,1.283333333
2019-04-17,China,CHN,0,6.823076923,15.275,33.24081633,61.69230769,103.0384615,5.342307692
2019-04-17,India,IND,,6.966666667,8.805555556,16.42222222,56.53846154,90.94736842,6.655555556
2019-04-17,Thailand,THA,,0.1,4.566666667,9.066666667,33.5,81.33333333,1.283333333
2019-04-18,China,CHN,0,6.198076923,12.43076923,36.65306122,62.17307692,91.90384615,4.663461538
2019-04-18,India,IND,,6.8,10.62222222,16.20555556,63.46153846,95,6.094444444
2019-04-18,Thailand,THA,,0.1,5.05,9.383333333,33.66666667,77.5,1.183333333
2019-04-19,China,CHN,0,6.169230769,13.34807692,30.64285714,54.80769231,89.96153846,4.355769231
2019-04-19,India,IND,,7.305555556,13.22777778,18.00555556,73.30769231,108.6842105,7.338888889
2019-04-19,Thailand,THA,,0.1,5.6,9.716666667,36,79.5,1.1
2019-04-20,China,CHN,0,6.632692308,14.14423077,26.66530612,60.07692308,97.46153846,4.509615385
2019-04-20,India,IND,,7.772222222,15.79444444,16.35555556,76.15384615,112.8947368,9.338888889
2019-04-20,Thailand,THA,,0.1,5.9,10.41666667,46.83333333,99.83333333,1.8
2019-04-21,China,CHN,85,7.255769231,14.90961538,24.27346939,58,106.75,4.315384615
2019-04-21,India,IND,,8.138888889,14.55555556,15.96666667,80.46153846,116.1666667,7.133333333
2019-04-21,Thailand,THA,,0.1,6.116666667,8.433333333,53.16666667,105.1666667,1.383333333
2019-04-22,China,CHN,0,7.125,13.66153846,24.98571429,55.21153846,100.2115385,4.134615385
2019-04-22,India,IND,,8.516666667,15.53888889,14.6,90.23076923,125.0526316,8.644444444
2019-04-22,Thailand,THA,,0.1,6.2,10.21666667,41.16666667,87.5,1.2
2019-04-23,China,CHN,0,7.286538462,13.07884615,24.4122449,49.92307692,97.48076923,4.036538462
2019-04-23,India,IND,,8.466666667,13.47777778,17.71666667,95.38461538,124.3157895,8.766666667
2019-04-23,Thailand,THA,,0.1,6.466666667,12.2,29.83333333,66.33333333,1.366666667
2019-04-24,China,CHN,68,6.736538462,12.58076923,27.15510204,56.19230769,99.36538462,3.753846154
2019-04-24,India,IND,,7.755555556,11.26666667,17.73888889,94.76923077,122.9473684,7.127777778
2019-04-24,Thailand,THA,,0.1,6.383333333,9.45,33.66666667,72.16666667,1.533333333
2019-04-25,China,CHN,,5.828846154,11.07692308,26.80408163,46.38461538,85.90384615,3.513461538
2019-04-25,India,IND,,7.582352941,10.88823529,17.71176471,97.38461538,125.8888889,6.276470588
2019-04-25,Thailand,THA,,0.1,5.716666667,11.13333333,40,88.5,1.283333333
2019-04-26,China,CHN,,5.342307692,10.42884615,29.86326531,42.19230769,79.26923077,3.532692308
2019-04-26,India,IND,,7.817647059,12.42941176,16.67058824,97.84615385,126.7222222,7.035294118
2019-04-26,Thailand,THA,,0.1,7.266666667,10.46666667,43,90.66666667,1.266666667
2019-04-27,China,CHN,,5.519230769,11.39807692,30.36122449,44.11538462,81.84615385,3.726923077
2019-04-27,India,IND,,7.041176471,11.40588235,16.34705882,108.6923077,125.8888889,5.870588235
2019-04-27,Thailand,THA,,0.1,6.583333333,13.03333333,40.16666667,85.16666667,1.283333333
2019-04-28,China,CHN,,6.175,11.45384615,30.94130435,43.21153846,90.84615385,3.544230769
2019-04-28,India,IND,,7.022222222,11.61176471,14.82222222,105.1538462,128.3157895,7.666666667
2019-04-28,Thailand,THA,,0.1,5.616666667,11.85,33,75.66666667,1.1
2019-04-29,China,CHN,,6.421153846,12.37884615,27.31428571,45.88461538,90.32692308,3.961538462
2019-04-29,India,IND,,7.716666667,13.08235294,14.16666667,103.3076923,129.7894737,7.944444444
2019-04-29,Thailand,THA,,0.1,5.6,10.31666667,32.33333333,72.5,1.1
2019-04-30,China,CHN,,6.005769231,11.68653846,27.76326531,51,84.51923077,3.805769231
2019-04-30,India,IND,,8.4,14.68235294,18.08333333,103.6923077,126.1578947,7.516666667
2019-04-30,Thailand,THA,,0.1,4.966666667,11.05,31.66666667,71.5,1.1
2019-05-01,China,CHN,,5.936538462,12.04615385,30.82653061,47.90384615,74.38461538,4.053846154
2019-05-01,India,IND,,8.266666667,11.82352941,17.90555556,113.1538462,127.7894737,8.011111111
2019-05-01,Thailand,THA,,0.1,5.733333333,10.75,32.16666667,71.5,1.1
2019-05-02,China,CHN,,5.898076923,13.46538462,33.86938776,53.34615385,82.96153846,4.538461538
2019-05-02,India,IND,,7.35,10.53529412,17.77777778,103,119.2631579,8.733333333
2019-05-02,Thailand,THA,,0.1,6.383333333,10.28333333,32.5,73.5,1.183333333
2019-05-03,China,CHN,,6.038461538,13.30769231,39.23469388,56.21153846,90.36538462,5.061538462
2019-05-03,India,IND,,7.011111111,9.611764706,17.55555556,88.07692308,113.3684211,8.288888889
2019-05-03,Thailand,THA,,0.1,6.1,9.183333333,31.66666667,72.66666667,1.283333333
2019-05-04,China,CHN,,5.982692308,12.67692308,41.3122449,55.01923077,92.23076923,5.042307692
2019-05-04,India,IND,,7.355555556,10.65882353,16.97777778,92.15384615,120.6842105,7.466666667
2019-05-04,Thailand,THA,,0.1,5.533333333,8.333333333,29,65.5,1.266666667
2019-05-05,China,CHN,,5.678846154,11.38461538,33.53265306,49.67307692,85.09615385,4.053846154
2019-05-05,India,IND,,7.827777778,12.13529412,16.13888889,99.61538462,126,8.588888889
2019-05-05,Thailand,THA,,0.1,5.6,10.41666667,34.16666667,72.5,1.266666667
2019-05-06,China,CHN,,5.084615385,9.790384615,30.97346939,37.71153846,60.28846154,3.755769231
2019-05-06,India,IND,,8.861111111,13.31764706,14.86111111,110.3076923,128.1578947,8.85
2019-05-06,Thailand,THA,,0.1,5.35,11.53333333,44.83333333,84.16666667,1.016666667
2019-05-07,China,CHN,,5.063461538,11.82692308,33.68163265,41.51923077,65.98076923,4.253846154
2019-05-07,India,IND,,9.316666667,14.81176471,12.26111111,128.9230769,133.3157895,7.75
2019-05-07,Thailand,THA,,0.1,6.283333333,10.68333333,54.33333333,95.5,1.016666667
2019-05-08,China,CHN,,5.592307692,12.36730769,32.75306122,44.36538462,77.51923077,4.873076923
2019-05-08,India,IND,,8.311111111,13.68823529,12.63888889,143.5384615,133.2631579,8.483333333
2019-05-08,Thailand,THA,,0.1,6.4,11,55.5,99.66666667,1.366666667
2019-05-09,China,CHN,,5.913461538,13.98461538,39.15102041,47.71153846,86.69230769,4.846153846
2019-05-09,India,IND,,8.022222222,10.9,13.86111111,127.9230769,130.7368421,7.222222222
2019-05-09,Thailand,THA,,0.1,5.8,12.13333333,54.5,97.33333333,1.266666667
2019-05-10,China,CHN,,6.136538462,13.52115385,41.38163265,54.86538462,95.42307692,5.094230769
2019-05-10,India,IND,,7.338888889,9.729411765,15.65882353,114.7692308,124.2105263,5.488888889
2019-05-10,Thailand,THA,,0.1,6.183333333,12.11666667,52.83333333,93.33333333,1.016666667
2019-05-11,China,CHN,,6.219230769,14.00192308,44.92040816,56.67307692,101.4038462,4.763461538
2019-05-11,India,IND,,8.011764706,12.01176471,19.59375,102.9230769,123.6666667,5.717647059
2019-05-11,Thailand,THA,,0.1,6.483333333,11.73333333,51.11666667,89.16666667,1.366666667
2019-05-12,China,CHN,,5.819230769,11.40576923,44.00612245,93.55769231,109.5192308,4.401923077
2019-05-12,India,IND,,8.20625,9.635294118,18.13125,123.9230769,128.6666667,5.735294118
2019-05-12,Thailand,THA,,0.1,6.116666667,12.01666667,47.16666667,87.33333333,1.016666667
2019-05-13,China,CHN,,5.248076923,10.82115385,33.23877551,81.11538462,98.51923077,4.144230769
2019-05-13,India,IND,,8.152941176,9.423529412,17.17058824,95.30769231,126.0555556,6.088235294
2019-05-13,Thailand,THA,,0.1,7.733333333,13.63333333,34.5,74.5,1.366666667
2019-05-14,China,CHN,,5.826923077,12.68269231,30.34489796,65.65384615,101.3653846,4.7
2019-05-14,India,IND,,7.266666667,11.36111111,16.78333333,76,115.6315789,5.394117647
2019-05-14,Thailand,THA,,0.1,8.3,10.9,36.16666667,70.66666667,1.366666667
2019-05-15,China,CHN,,5.755769231,11.11346154,30.77142857,56.17307692,94.23076923,3.988461538
2019-05-15,India,IND,,8.611111111,11.52777778,15.23333333,90.42857143,121.5,8.966666667
2019-05-15,Thailand,THA,,0.1,7.65,9,35.83333333,71.16666667,1.366666667
2019-05-16,China,CHN,,6.173076923,11.76153846,28.46304348,56.55769231,97.34615385,4.088461538
2019-05-16,India,IND,,9.088888889,10.37777778,15.22222222,86.42857143,116.4736842,8.544444444
2019-05-16,Thailand,THA,,0.1,8.2,6.75,40,76.83333333,1.566666667
2019-05-17,China,CHN,,6.117307692,10.925,29.67173913,49.21153846,91.73076923,3.971153846
2019-05-17,India,IND,,8.911111111,10.16666667,14.23888889,103.5714286,128.6315789,8
2019-05-17,Thailand,THA,,0.1,6.683333333,8.383333333,47.05,81.16666667,1.1
2019-05-18,China,CHN,,5.588461538,9.390384615,30.60652174,44.07692308,81.80769231,3.726923077
2019-05-18,India,IND,,7.264705882,10.46470588,14.84705882,76.69230769,111.9444444,7.035294118
2019-05-18,Thailand,THA,,0.1,5.5,9.3,48.58333333,86.16666667,1.466666667
2019-05-19,China,CHN,,5.053846154,8.565384615,28.61086957,47.90384615,79.69230769,3.398076923
2019-05-19,India,IND,,7.982352941,11.75294118,15.85625,85.61538462,119.4444444,8.070588235
2019-05-19,Thailand,THA,,0.1,4.566666667,9.316666667,44,79.16666667,1.2
2019-05-20,China,CHN,,4.707692308,9.217307692,31.53913043,45.44230769,63.25,3.782692308
2019-05-20,India,IND,,8.655555556,12.69444444,13.33888889,90.21428571,124,9.038888889
2019-05-20,Thailand,THA,,0.1,4.95,9.183333333,40.83333333,77.5,1.2
2019-05-21,China,CHN,,5.188461538,13.33653846,34.94693878,53.53846154,77.53846154,4.488461538
2019-05-21,India,IND,,7.911111111,12.12777778,15.57222222,86.78571429,119.2105263,7.966666667
2019-05-21,Thailand,THA,,0.1,5.016666667,9.05,34.66666667,71.33333333,1.716666667
2019-05-22,China,CHN,,5.717307692,14.96346154,40.93469388,55.76923077,88.11538462,4.946153846
2019-05-22,India,IND,,7.811111111,12.04444444,14.98333333,83.64285714,110.8947368,7.672222222
2019-05-22,Thailand,THA,,0.1,6.95,8.65,27.83333333,56,1.1
2019-05-23,China,CHN,,6.301923077,15.67307692,42.66530612,55.71153846,96.40384615,5.575
2019-05-23,India,IND,,7.516666667,11.21111111,16.19444444,91.35714286,117.9473684,8.511111111
2019-05-23,Thailand,THA,,0.1,7.45,8,29.16666667,58.83333333,1.366666667
2019-05-24,China,CHN,,6.078846154,12.63461538,46.82244898,55.82692308,93.13461538,5.080769231
2019-05-24,India,IND,,6.761111111,10.68333333,15.24444444,75.92857143,101.5789474,8.444444444
2019-05-24,Thailand,THA,,0.1,7.25,7.8,30.66666667,58,1.1
2019-05-25,China,CHN,0,5.886538462,9.975,40.68571429,51.38461538,90.92307692,4.396153846
2019-05-25,India,IND,,6.994117647,10.30555556,17.4,73.57142857,101.5789474,7.9
